car_name,speed,safe_distance,reaction_time,time
GentleCar3,4.02,18.13,0.15,33.1
GentleCar4,40.8,16.6,0.25,32.9
GentleCar5,4.02,18.13,0.15,27.2
GentleCar6,3.68,16.6,0.25,26.8
GentleCar7,3.79,17.11,0.21,26.7
GentleCar8,4.02,18.13,0.15,21.3
GentleCar9,3.79,17.11,0.21,20.7
GentleCar10,3.79,17.11,0.21,14.7
GentleCar1,4.02,18.13,0.15,39.1
GentleCar2,19.24,16.6,0.25,39.1
GentleCar3,4.02,18.13,0.15,33.2
GentleCar4,36.76,16.6,0.25,33.0
GentleCar5,4.02,18.13,0.15,27.3
GentleCar6,3.68,16.6,0.25,26.9
GentleCar7,3.79,17.11,0.21,26.8
GentleCar8,4.02,18.13,0.15,21.4
GentleCar9,3.79,17.11,0.21,20.8
GentleCar10,3.79,17.11,0.21,14.8
GentleCar1,4.02,18.13,0.15,39.2
GentleCar2,19.24,16.6,0.25,39.2
GentleCar3,4.02,18.13,0.15,33.3
GentleCar4,33.75,16.6,0.25,33.1
GentleCar5,4.02,18.13,0.15,27.4
GentleCar6,3.68,16.6,0.25,27.0
GentleCar7,3.79,17.11,0.21,26.9
GentleCar8,4.02,18.13,0.15,21.5
GentleCar9,3.79,17.11,0.21,20.9
GentleCar10,3.79,17.11,0.21,14.9
GentleCar1,4.02,18.13,0.15,39.3
GentleCar2,19.24,16.6,0.25,39.3
GentleCar3,4.02,18.13,0.15,33.4
GentleCar4,31.46,16.6,0.25,33.2
GentleCar5,4.02,18.13,0.15,27.5
GentleCar6,3.68,16.6,0.25,27.1
GentleCar7,3.79,17.11,0.21,27.0
GentleCar8,4.02,18.13,0.15,21.6
GentleCar9,3.79,17.11,0.21,21.0
GentleCar10,3.79,17.11,0.21,15.0
GentleCar1,4.02,18.13,0.15,39.4
GentleCar2,19.24,16.6,0.25,39.4
