car_name,speed,safe_distance,reaction_time,time
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
GentleCar2,0.0,18.41,0.22,0.0
GentleCar3,0.0,18.41,0.22,0.0
GentleCar4,0.0,15.52,0.27,0.0
GentleCar5,0.0,18.41,0.22,0.0
GentleCar6,0.0,15.52,0.27,0.0
GentleCar7,4.06,18.35,0.2,0.0
GentleCar8,0.0,15.52,0.27,0.0
GentleCar9,4.06,18.35,0.2,0.0
GentleCar10,4.06,18.35,0.2,0.0
GentleCar1,0.0,15.52,0.27,0.0
